Lambda,D_rot,score
1000000.0,0.0,0.9990154
1000000.0,0.001,0.9928394
1000000.0,0.01,0.9836918
1000000.0,0.1,0.9626796000000001
1000000.0,0.2,0.9507028000000001
1000000.0,1.0,0.9097011
1000000.0,2.0,0.8853319000000001
