Lambda,D_rot,score
10000.0,0.0,3.125840827822307e-05
10000.0,0.001,2.8908337932195297e-05
10000.0,0.01,4.574260186768596e-05
10000.0,0.1,6.356533325320962e-05
10000.0,0.2,8.203255237800203e-05
10000.0,1.0,0.00010194729035148516
10000.0,2.0,0.00014090517843326164
