Lambda,D_rot,bias,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,w157,w158,w159,w160,w161,w162,w163,w164,w165,w166,w167,w168,w169,w170,w171,w172,w173,w174,w175,w176,w177,w178,w179,w180,w181,w182,w183,w184,w185,w186,w187,w188,w189,w190,w191,w192,w193,w194,w195,w196,w197,w198,w199
100000.0,0.0,5.949106919489266e-05,0.03159112705416138,0.031070313295280694,0.0319693820797044,0.03178845373961775,0.03120812955832587,0.03127065822257428,0.03119698447273321,0.03275928892183352,0.031736291898929125,0.030452783533426547,0.032058449767159734,0.03139768706920927,0.03149618278313343,0.03137303404219013,0.03219636392808817,0.03226938489408302,0.03159412296001744,0.03148417195516701,0.03306488084113995,0.03148426844250757,0.03181377685048772,0.03094244123578472,0.03247163754860445,0.0326625410354694,0.03122389153554027,0.031392386832105976,0.03320704969589841,0.03112462684339236,0.030460358241724175,0.0301205535327929,0.03220708269602306,0.03087897783381345,0.030779594318840007,0.032513864374295307,0.031119753861019075,0.031083555030322674,0.032760440562279586,0.03225811042303193,0.032005670756088574,0.03252593090604068,0.03035796965138859,0.03189701928053026,0.03215226708936825,0.03224249525594818,0.031674299376363804,0.031150145827404618,0.03114906099590898,0.030857910716456428,0.03144892765220571,0.03252605153911479,0.031471527038388514,0.03187960924602974,0.03169475924613394,0.03245389206276529,0.03129780926111132,0.030935882336699423,0.03243872265894183,0.0322750818057406,0.032279574166712774,0.030587701000487,0.031156343703668044,0.031912567632646195,0.032369430712159634,0.030825805926940533,0.032611142861306126,0.03204459994547099,0.031324399193119364,0.0325018503455782,0.030597852853400744,0.03233017030987631,0.03153032915268097,0.031736776520661085,0.032382678464254966,0.03210850673760714,0.032293111524290756,0.031231215887636547,0.03303258407664168,0.03137828781419934,0.030410990740991926,0.03242336257135037,0.032683464294748124,0.03200687651115966,0.03043924134822269,0.03192578344166021,0.03222209184404928,0.03243584766048372,0.031777796205507816,0.03053194730138628,0.03278766771026701,0.03174672857323618,0.032261528978154305,0.033378186842490006,0.03067597377946256,0.030718801539461046,0.03366970028383528,0.030130497208604372,0.03278716343026854,0.0315328149037832,0.031699981759594445,0.03244466183004378,0.03279127380848388,0.03164892037124069,0.03175337534116029,0.031090922594001813,0.03215534071704808,0.03264739849276094,0.033514316355718235,0.03179813554391018,0.03134996978771691,0.030979534199864447,0.030915164360310266,0.03129997495756095,0.033230681490936435,0.03120748039211922,0.033825598497438034,0.03263159149167074,0.03224703239043769,0.031147501585402786,0.033187486170940465,0.030940407860802117,0.031853204800248995,0.032059347707490735,0.031918288001580974,0.030407916378275772,0.031352882567630844,0.032326686273606915,0.03250976553844598,0.03134202187466378,0.03178254612981585,0.031941756243276234,0.032271711676667855,0.03199174324026404,0.031193213547089652,0.031371148937822085,0.032286229357919985,0.03236144613924744,0.032954949965249544,0.032379799824438525,0.03125530440253677,0.032376225952699685,0.030624135428554647,0.031922237236005305,0.030891314739791044,0.03087800362898076,0.031667772519421045,0.030792307069956913,0.03125470087032129,0.03204779413395416,0.03131899614206612,0.031460300590621514,0.03258746985048556,0.03166964241764309,0.03170079273107918,0.03295814082246334,0.031806261923862614,0.031104078889408568,0.031331626792424974,0.03139271322451174,0.030954865950766092,0.030765565128172353,0.03158975959517258,0.03218323810067434,0.03101913961585669,0.03363304146262479,0.030244892514181866,0.031615699232094716,0.03238481045099917,0.03073475453626396,0.032145364707324466,0.03139822074492268,0.030881364400070745,0.03175143435881538,0.030577915242227107,0.03197607462651835,0.03267079438073693,0.03166296224703952,0.031330099690639525,0.03195956448969525,0.032989312939257484,0.03175756125332135,0.031256986071443844,0.03327893327781642,0.03178464692215343,0.03278054281338154,0.03153848737399656,0.03293319457616489,0.03175333896806717,0.03222251716254013,0.0314779838274931,0.0328510497707745,0.031261147545920395,0.03158478730149847,0.03126782079451392,0.030693298599467685,0.03216093222310561,0.030876142112116728,0.031840611157779156,0.03296138036478124,0.03204111405441798,0.031314443304818675
100000.0,0.001,5.9036101986543426e-05,0.046600116092853326,0.04744264859149729,0.04503693704811881,0.04670269866514219,0.044422123327559966,0.04615094991114266,0.0484600159778065,0.048070961257369815,0.0486526024533051,0.04607862141053652,0.046307926931216076,0.048146906792035184,0.04581196056232193,0.04553985020595592,0.0487294019481776,0.047668228830408346,0.0463039764083761,0.04607405409692813,0.0466645506904387,0.04686301625424871,0.048057493245381756,0.048116228047931,0.04642415204010934,0.04626512150402176,0.04590273024405025,0.047734490302772464,0.04669938848994484,0.04556904249571275,0.04728407979265133,0.04770780647103568,0.04730373089734839,0.04743816613889002,0.04851831321169369,0.046282804772806545,0.04702338550801963,0.047015717236943484,0.04709207687337918,0.047822615516340865,0.04709282393740755,0.047585551151252924,0.04651577561619061,0.04702684087304197,0.0472675617376816,0.046965587207032485,0.04682084280988626,0.04837221653698673,0.04599119954660281,0.04624398565664985,0.04834300364944222,0.046633760953817556,0.045433658877470744,0.046744492847323724,0.046680158267932405,0.046305647712825894,0.04794630712127316,0.04809477608975685,0.04725757572041654,0.04674783702142893,0.04420983117724413,0.0467941024050199,0.04709997194982137,0.047765606226885665,0.04754741525581167,0.047075919741605625,0.04640813445964659,0.04670571921894252,0.045450638998781615,0.04798022919528275,0.047923461700478315,0.045298251544641635,0.04856001720418066,0.04550284235363291,0.04582298719845958,0.04821905597742537,0.04599022771450986,0.046757448959915515,0.04589157276140328,0.04655492317666624,0.047312807415620134,0.04913349048964395,0.04899089508086892,0.04665232286553601,0.045493064284550765,0.048181999587317406,0.04688546863695479,0.04768860690106069,0.046852061753208336,0.04840256651232562,0.04827919230656052,0.04926023978564965,0.047509376770710564,0.04765537004599881,0.04764538840227054,0.04776116022389987,0.0484048027668082,0.04615738857035325,0.04641048983047657,0.04711656494147223,0.04862672922835177,0.04684362553652938,0.046388864256650016,0.04681554408158408,0.047055219631447855,0.04610520749801658,0.046391044149243964,0.04504873389558993,0.047896267997267296,0.048430147420800464,0.04955398631026185,0.04704352441639394,0.04795274544939599,0.047156080105618225,0.04927716037133576,0.045712174267145515,0.04728429188270047,0.049578312071563935,0.047357721030099234,0.045921243578545295,0.046510764083365866,0.046682344516347174,0.048182999393301534,0.046549219698824425,0.04680012302037064,0.04777176576866135,0.046394786415703534,0.04581343093815793,0.048420435151320884,0.04933251151528624,0.047677468012931254,0.04734057791253608,0.048187880093191186,0.04760573381635197,0.048520973161889726,0.048895132535595826,0.04913219993743277,0.04667824241668042,0.04807427909839161,0.04700895268931836,0.046504084363679365,0.04520063610034399,0.048917802643849026,0.05000223753203559,0.047735558359412227,0.04775601646813725,0.04711369003207475,0.04570533524914844,0.04897792471980831,0.04924068174794082,0.047783854215514066,0.04913675185083927,0.048574437029103884,0.047059347536754385,0.04811179521248149,0.04979497143812187,0.048781721942078624,0.04676443985661626,0.04881227633588236,0.04708707354352423,0.0470164202613556,0.048973939581538346,0.04869206909062111,0.047722961452442376,0.04740578959790953,0.04748611289271853,0.05150806895805083,0.05006023295274633,0.04849263114160652,0.04536669654994625,0.045715937335363145,0.04698689771222112,0.047224100578101516,0.048216714569078015,0.04823691136355339,0.05118976507167182,0.050385103130718714,0.04863552737929566,0.048461056235783194,0.048477730360366615,0.04740866257360769,0.04730988567553177,0.0489835353238728,0.04863243129855939,0.04744663922530963,0.04843102731362488,0.048478747281140176,0.04525464755514044,0.04993276103380631,0.049940262502173,0.04764249690953878,0.04890908605887907,0.04914894071829166,0.04904469479514462,0.047872313980066174,0.04760249633480912,0.04813069868054405,0.04945846536139392,0.0478665792282046,0.04840146381385604,0.04737324315151294,0.04847306424255082
100000.0,0.01,8.103664425179545e-06,0.022833124802518937,0.02190168427258056,0.022671004824346922,0.02190819460263086,0.02311936632132166,0.023186148329369608,0.02292359713161919,0.02249826129936395,0.023300450526633053,0.022590187677912175,0.023666028389545183,0.023063106457021008,0.022762965636655034,0.022323555336930333,0.02290472765419358,0.02248219391675795,0.02258998236896184,0.022938162361555124,0.022274629596586142,0.022322589356982,0.022102893344320987,0.022805600814764317,0.02206507676023265,0.023659869046050577,0.023175597270448836,0.02286536719124333,0.023056464458210742,0.02268517576927568,0.02262554223093747,0.023012906020682768,0.022456026332218274,0.02302982550327263,0.022275753148573312,0.022472372837375288,0.022651823558181006,0.022495593958236148,0.02316315840586595,0.02367939887640987,0.022466661583692597,0.023422763232357816,0.022983287167263913,0.023794432995330447,0.023330626599443058,0.022505587246451634,0.022253371861576752,0.023803626263928065,0.023363019622537708,0.023160478827699626,0.022941198779050695,0.02273295483929843,0.023407786647403263,0.02225783162317663,0.023319815274751843,0.022394671218829435,0.023176270402931444,0.023161011581017372,0.023285116305751995,0.023137986001177505,0.022608575352873795,0.02314226730493735,0.022482434348993885,0.022199637246317603,0.02296180038092576,0.022378451298728667,0.023332768383585056,0.02258180535172497,0.02324040227340845,0.022842678463237075,0.023215754789422272,0.02251157804063653,0.022716259193263873,0.0239468675164353,0.022790754533005574,0.022133214179803417,0.0225347791809496,0.023160471539440213,0.023232107393830116,0.022423897325551785,0.023057413900662994,0.023060193344742696,0.02263136347335259,0.023433020196709845,0.022513199533041883,0.023620567865796974,0.023151025493198613,0.023205733915175802,0.022673011643961863,0.02319556030858838,0.02305505456747678,0.023056791285234607,0.023059240876145536,0.023360331606369397,0.02352813820518583,0.023237514026110576,0.02355373101451115,0.02390403882574714,0.02297411165389661,0.022593274798870792,0.022881800270451648,0.02252797038988983,0.023153223006860468,0.02285311999090066,0.023064461607212185,0.021478489188448607,0.02316353595736487,0.02257101347458114,0.02233645169610912,0.02218158564479909,0.023210108451560626,0.022592639765151305,0.0240518947085511,0.022769366843321565,0.023904798864386876,0.023412917098075244,0.024201098924155447,0.023158895475334694,0.02318572589861097,0.02341628412106762,0.023099796462850142,0.023568183105972647,0.023213755399959034,0.023705424955863124,0.023909661364183852,0.023491534571394385,0.023366046099400725,0.023554040335544667,0.023290189623696268,0.023528283877345367,0.022742651136772766,0.023261907901053185,0.022234085132218008,0.023105971315248566,0.02350231469205244,0.022598909297070018,0.024116486511268527,0.02377994519716613,0.0233491883737773,0.022994739145506912,0.023768315453029133,0.02511837743867716,0.023681509871334674,0.023419782426334124,0.023407352632502036,0.024000621898742705,0.022768135352255733,0.02421912220479569,0.023299257413276195,0.023058590011443607,0.023139275419868113,0.023924140793994436,0.02332028858119958,0.023604460677760765,0.02380023768171137,0.023161486154803238,0.02337720465125477,0.022634268523347344,0.023790084956038283,0.023784790024469208,0.024412299171720872,0.023698578475279054,0.023409739505565803,0.023471328991654265,0.02394874027448134,0.02366882957243652,0.022135446634384326,0.023031994184483748,0.024077712432795394,0.025033342160448124,0.023535199488278473,0.024750761475907365,0.023781947295271298,0.023303636486252714,0.024301353079968925,0.024516490471303488,0.0242689779410077,0.023604910613518063,0.023920014193092275,0.024025170781356166,0.02410022056006365,0.023523752543167836,0.023478863001089575,0.023283034496436098,0.023704586162077334,0.02368242412559241,0.024260540016300583,0.023731702796404387,0.02410300543585791,0.02300695976529488,0.023612065079959763,0.024378488076789114,0.023963579789550785,0.024177843182109027,0.023383323821291862,0.023735782903343158,0.02446019786556242,0.022494828226498665,0.023457250045564003,0.02283538489263089,0.022713931960767132,0.023441684324000095
100000.0,0.1,3.2227189249779687e-06,0.011802542391903564,0.011233188590718613,0.01163726176953259,0.01144161360556937,0.011350731737952155,0.0115882967409593,0.011326642919980517,0.011296272974598308,0.011417325393550662,0.011347836548621267,0.01170475496130886,0.011801363529084676,0.011744914949667958,0.011723584034086484,0.011644719354094285,0.011210567915313264,0.011726269709768231,0.011967241097042834,0.011623054295667566,0.01169670931881601,0.011157615888406986,0.011353870779374326,0.012157757797556516,0.011348788779152408,0.011488679921982636,0.011689851316224412,0.01160836869760791,0.011536144778298237,0.011519809638619184,0.011461518259930848,0.011500149220185394,0.011835382512432517,0.011679644548416116,0.0117492525148477,0.011293717515221492,0.011299253155021704,0.011661861492381577,0.011759223588664948,0.011468841930233854,0.011400006668442512,0.01147299409703004,0.011433507837538255,0.011761137334871724,0.011384264208429501,0.011719518744694827,0.01159134955819995,0.011064238119718855,0.010955990896048673,0.01153078845838596,0.011126237646672567,0.01111444718846242,0.011623516298213673,0.010822782308986145,0.011730241030827487,0.011493217204333484,0.011561305902564453,0.011664115903150519,0.01173088998198463,0.011309506678312077,0.01184934209720212,0.011513342278807221,0.011356129056101453,0.011521877638855359,0.011417441373468312,0.011075875254493139,0.011783275875841536,0.011105980222963363,0.011132913460083316,0.011474406732457742,0.011274084788084655,0.011218079888903583,0.011384782032522276,0.011059773209039588,0.011713458036128563,0.011813192530830225,0.01115768944931537,0.011564056912904274,0.011567138864901266,0.011496802035356957,0.011352656665778437,0.011692785447778586,0.0113617962710217,0.011413972836865733,0.011265921672333984,0.01176975291989045,0.011881020410385027,0.011362998651960776,0.011286036233521595,0.011041887620175508,0.011259373439131108,0.011713947403668781,0.01181398069324988,0.011771093282557203,0.011341301352923421,0.010763651493391717,0.011425229910729643,0.011204708336225402,0.011455531237371768,0.011590993232024453,0.011679337522413699,0.011310480104802432,0.01144045921110291,0.011634599754872575,0.011364437786890398,0.01142258714638255,0.011075754353074854,0.011658850802944412,0.011758527567060518,0.011426885260615452,0.011280250273398044,0.011948616370566288,0.01134743993404168,0.011162204629580542,0.011093395453292385,0.011490092815705753,0.011286832894162829,0.011664491251781742,0.01135733252904511,0.011186629768467748,0.011731939264599072,0.011507378057076563,0.010654902023981314,0.010949048698280965,0.011586504640427596,0.011452449042618268,0.011347363638854989,0.01174369438750248,0.011121800480681687,0.011270467969983487,0.011703212696952785,0.011298840058094959,0.01142065593144981,0.011166495478218718,0.01118512194722107,0.01165576511320932,0.011203898292182402,0.011007131279099991,0.011172330604172782,0.011021042855885827,0.011293592758147316,0.011467216499094927,0.01135028015387956,0.011267764602136469,0.011002860786753593,0.010975097112026204,0.011365108334220598,0.010922758774009498,0.010771372867153834,0.01099734794922587,0.010886254396332111,0.011703439152525546,0.011443750209823921,0.01150443804953642,0.011101843381621807,0.010926606620474545,0.010721340155047795,0.011490220121191224,0.010985032276261712,0.011992207355976644,0.011455986705382842,0.011566179592667408,0.011458885852064324,0.0110050518317079,0.010391081845158419,0.011401498848640293,0.011728306562605257,0.011155971994886021,0.011685522622763107,0.01152389285525109,0.011178186025007437,0.011535840722592079,0.010924964090860575,0.011010450633306098,0.011189466791520743,0.011358865170789517,0.010896169715921633,0.010705973137946027,0.011658658518641151,0.011357897091643417,0.01109550894221085,0.011264160180379585,0.010660428586608605,0.011011048392729,0.010787292129360273,0.011739941661690415,0.011558981746409902,0.010634151936873004,0.011252941136407324,0.011138382075123927,0.010726870641976154,0.011030425508692314,0.01089828023333168,0.010950559046929991,0.011037201206479533,0.010801504934875764,0.010901367459410933,0.010666472494406332,0.010761265878909574,0.010562804657536118,0.010375855223617999
100000.0,0.2,1.9728488470584413e-06,0.009684875978407566,0.009943410635951132,0.009433073185371807,0.009412859705474,0.009690289800883585,0.009658220689342197,0.009269694291603835,0.009142909393517985,0.0090150032657714,0.00983580148166355,0.009761328200894709,0.00918919203186719,0.009154964281914367,0.009662027284392298,0.009254188279355082,0.009401512526766501,0.009864064212870446,0.009591880630480191,0.009579910020790287,0.00907383332824036,0.009597123676291945,0.009418409822380822,0.009221476472063365,0.009572282421842158,0.009234845207999056,0.009699505853689366,0.009647241712510995,0.010038671675051736,0.009430584081602062,0.009382677474252792,0.009335135273400245,0.009647868174977578,0.009502488491324738,0.009380838866925147,0.009405597055284608,0.00917590689792931,0.009664253282155357,0.009584800655113855,0.009302753313887205,0.009620328854075216,0.009933079007781865,0.009482392788302336,0.009848045108332057,0.009156048496751765,0.009350266690075913,0.009350592300229756,0.00940546563906382,0.00916652403781216,0.009797872032934326,0.00944119922503901,0.009445416761604647,0.009685557098888006,0.009338532684795045,0.009392119015717843,0.009265359850846951,0.009267330048815749,0.009375162369467657,0.009303817207389245,0.009251351845527769,0.009239858882145364,0.009334266032125973,0.00953481219636431,0.00928669855081754,0.009248298127633808,0.00928731656340784,0.009518230093138142,0.009448545312701858,0.009130881203119997,0.009084773569799753,0.009385576618771038,0.009066900059759919,0.009160438483168101,0.00910754288282218,0.00932235920382007,0.009480101215951813,0.009031019971814358,0.009207066736458585,0.009089484562914361,0.009134255833532048,0.009319004486640215,0.008998675342144916,0.009503900021413596,0.00901293455438452,0.009256874440790494,0.008840214699730335,0.009195584287344292,0.008959807512199401,0.008951722934446337,0.009215942582261516,0.009163631996351238,0.009300397258897872,0.008926944376819415,0.009226785096390097,0.009468057630632227,0.009001240238496808,0.009176013839683694,0.009006598401087562,0.00923161971247014,0.009285143024226708,0.008926013730470524,0.008938551223431302,0.008938012164817532,0.008851380100427918,0.009100000380627376,0.009138191007834055,0.00934138394344076,0.009145921569159148,0.008652026683321542,0.00876381623182384,0.009161666841996072,0.00901663734269271,0.009545313925244884,0.009405425803009683,0.008951680416827867,0.009000402049764288,0.008826271096436075,0.00920434057583946,0.008859784578230846,0.009061289726018343,0.009018422573601845,0.008861543252245105,0.00896916737777973,0.009140628593166122,0.00882696849285857,0.009015415538315977,0.00871252880193214,0.008951212991213429,0.008997084581984961,0.008928667314656353,0.009111819565521763,0.00901900279813799,0.008889101564477482,0.009278024536919645,0.00910932367484378,0.009070958071922762,0.008826880400998723,0.00853293076891464,0.008707785136709912,0.008873688090208432,0.009124183681877757,0.00913260374620988,0.009046901370109101,0.008889998128729074,0.009065665642216302,0.008555266075184306,0.008679555755802074,0.009168884208718319,0.008945298919530333,0.008830703050415412,0.008857880841669507,0.008820608627229058,0.009387608053498003,0.008952262643197597,0.009149103792057932,0.008704500345866277,0.00844370492619751,0.008958988140467652,0.00882935951398759,0.008181423331342927,0.00855871409626522,0.0086843972773721,0.008701683281075593,0.008258602862144854,0.008401744409216044,0.00886258340294878,0.008722593307479468,0.009080488819921097,0.008590667512265955,0.008589853404994482,0.00856752762836366,0.008874892216824309,0.009025941263031287,0.00885296253394152,0.008787043869175169,0.008830328035993951,0.008716811273574107,0.008518379432704596,0.008872151178507174,0.008670606463474194,0.008485372705241469,0.008688085760075986,0.008887273138760239,0.008459373032704897,0.008862693774413526,0.008739035741115954,0.008431377850868796,0.00845022927012986,0.008738670907226366,0.008233369675446264,0.008393765407201098,0.0084860010851772,0.008684577063014155,0.008510519199261515,0.008624818821787254,0.008351341755940716,0.008437266993683759,0.008325679849184508,0.00856126132724757,0.008251116749454567,0.008109066231235989
100000.0,1.0,1.1955237405174278e-06,0.006416403821063837,0.006125603096351642,0.006814467993031095,0.006316212379394177,0.006593170843074694,0.00665708449544965,0.006468133060706464,0.006396388063059723,0.006496070432695307,0.006506104133269249,0.006663908093137337,0.00662138969175122,0.00629265917243479,0.006458846926148069,0.006567489584942261,0.006411169613186635,0.006648236268010363,0.006571037610548572,0.00655904511830084,0.006741555498390751,0.006543011249054217,0.00676249306894212,0.006341215426017882,0.0064674693356889775,0.006543993226635835,0.00668099443951026,0.0062606334874415635,0.006577840499169286,0.006451337962119827,0.006651543474010685,0.00641956275033314,0.00673897702965582,0.006605667495572195,0.006544827548098302,0.0064998798706496315,0.006390385156241578,0.006502164743998855,0.006381847950024276,0.006479883856699342,0.006331437574011198,0.006619812795143577,0.00647593716792817,0.006531837478050598,0.006854164727978097,0.00646971710463795,0.006441044851076865,0.006730241457086092,0.006331852283910329,0.006133035399628462,0.006460616034944813,0.006441048388546655,0.006204125419020963,0.006494510034375505,0.006421006939445896,0.00671241670009618,0.006470793528171924,0.0064763710421924066,0.006492083079957662,0.006576554435384071,0.0064408768684746,0.006425719869516177,0.006567611970611231,0.006316771255307528,0.006534664637369273,0.006624918218451695,0.006182569260105282,0.0065820440554873304,0.0062034252955115825,0.006326463628448045,0.0064166465595740085,0.006536732561114539,0.00653162622165989,0.006437367122184893,0.006508064932294012,0.0063953744500582005,0.006470064715285031,0.006295861798651589,0.006619003513134684,0.006446415214372985,0.006466379334313526,0.006352488931633681,0.006402927173946424,0.006488188703168424,0.006285084019252524,0.006444924299437176,0.006358017920459773,0.006443182109991193,0.006331110047470603,0.0064337092337820164,0.006488732708839856,0.006359229111602463,0.006277463718705035,0.006423204795587347,0.006317747433049525,0.006033899372164469,0.00630118407536331,0.006283272266505152,0.00640707025221592,0.006398924777530596,0.006336047162928448,0.006055928901070901,0.005950323563990397,0.006336714647007907,0.006030387231151079,0.00646877926789159,0.006304237313289053,0.006280184283379676,0.00630931190016795,0.006283882077138437,0.006130367604698795,0.0060626010414867775,0.006219292395580449,0.005998475588556257,0.006103687895883002,0.0062755277651691975,0.0061214973027657014,0.006256915183050192,0.006041418202143289,0.006189262697847887,0.005858567352275498,0.006352899832894652,0.006319243372097029,0.006037402626666925,0.006151066720530343,0.006273762162152667,0.006198184107919296,0.0061769597972742936,0.006064706206254773,0.006053223514212537,0.006083484926866162,0.005933880968957263,0.006081318517694491,0.0059913079034395154,0.00611690152718965,0.005876758856702275,0.006184390876820265,0.006120660645536124,0.006100787703369607,0.00611755209258951,0.006159364723961002,0.006161938168012592,0.006033430092648919,0.00607001273891034,0.006071635220958308,0.006000939181789893,0.00598842233274195,0.005942232807036082,0.006168071781707231,0.0061305368639401545,0.006041789260508471,0.006029814500047642,0.00615597568544503,0.0060830656102169155,0.005833676981780188,0.005989016654914139,0.006124872495448184,0.005858128860416394,0.005916024361414695,0.005977709628494545,0.00611755709689969,0.0057794985512913495,0.005829228311910327,0.005892928914630359,0.005957981212247018,0.006037591146929183,0.005989396641346359,0.005787946739961424,0.0059475099828006075,0.006044290244162379,0.00597776750933545,0.0058099470620644,0.005800174532354693,0.005936469129249766,0.0058953560430320875,0.006203476941300276,0.005952144554299189,0.006079183803059059,0.00597167746100497,0.005891991088151749,0.006031671097789977,0.005927946097052104,0.0058856989797459545,0.0057120307747046606,0.005967174498740752,0.005911147653451205,0.005861055858317862,0.005780972548790315,0.005929007444585045,0.005836150018505399,0.005838785368028749,0.005866355964311635,0.0055402529029611606,0.005860740880275954,0.005653202740487246,0.005747460771482041,0.005851637446797267,0.0055571116276708025,0.005361389776188247,0.00563787694029385,0.005476883556541617
100000.0,2.0,1.0089502245781316e-06,0.005980991062664432,0.006065483029281222,0.005905183370051298,0.005677149959340562,0.005941656998969458,0.0057121427491006755,0.005835618726878137,0.005998453378093478,0.005889395687950545,0.00591236163178649,0.0060967476835039605,0.005961936985846679,0.0058722855165353974,0.00598872924354359,0.005877144740889738,0.0059522842069131745,0.006196345421941074,0.005826978250887803,0.006142986577464356,0.005977295836820596,0.0058130120638664835,0.006066548767724821,0.005882843181999549,0.00567622483705989,0.005941609890635431,0.006006109862846652,0.006091415417060743,0.005881431874472138,0.005915168474203888,0.006055483128509794,0.005878905496275093,0.006079558948653771,0.005918611262369741,0.006150705114487402,0.005991111611020866,0.005905437992070893,0.005856634511856563,0.006066785615953846,0.00590336348964119,0.005937833738046263,0.005801977699346529,0.0058911229722165065,0.005838865192177222,0.005557806188059121,0.005898679984044589,0.006083614628768392,0.005976861075903289,0.005685222313498025,0.005644791672304406,0.0061169114582696905,0.00613536928226569,0.005802909141368174,0.005702775101831035,0.005817620715784531,0.005992492833812178,0.005764865883365039,0.0059979924369180804,0.005728548907068899,0.005834084329936089,0.0058802102451081355,0.005936844225397616,0.0059316755774180925,0.005957474524269881,0.005953849033319296,0.005709570592027916,0.0058721355605965905,0.005899072820227786,0.005551935864014985,0.005723066985093738,0.005696504564078222,0.005815443947640571,0.006020259937752655,0.005950556653548757,0.006102718270601066,0.0056032270116911104,0.00563873579605569,0.005867523445019757,0.00565716352046104,0.00587178663969084,0.006088216951616064,0.005698700126840957,0.005922440497780396,0.005672103573857489,0.0055793043804381205,0.005896696601290783,0.00572039362866416,0.005850184822327532,0.005828966909831461,0.005846450600905439,0.005877710995872356,0.005919660674822765,0.005862615730852966,0.005782470065882945,0.005889634985926888,0.005753385799389877,0.00592498196061478,0.005631785121270546,0.005852921050068614,0.0057824422915844055,0.006017257909438185,0.005986655181286612,0.005748150793589684,0.005729532353190828,0.005811424623190971,0.005913909316200751,0.005700253555393355,0.005876694457067492,0.005586385361091857,0.005616413221049794,0.005909475820169022,0.005613244283845093,0.005607913793266176,0.0055571067738052655,0.0056898750126732215,0.006021667573298767,0.005656930102487799,0.005629333953880473,0.005674666445926822,0.005695812969030584,0.006020716576569039,0.0057183825456779734,0.005884894162684984,0.005883911473991118,0.005680823517716147,0.005620701796459085,0.005698716075099714,0.005732126324132526,0.005597979273747287,0.005521014339881019,0.005695396996858065,0.005463759795808787,0.005713480180015631,0.005567487298104408,0.005719175999568534,0.005617418444868744,0.005322536153034396,0.005607488210764713,0.005645276776158014,0.005618075826701813,0.005757425095283079,0.00575961852857566,0.005854430207724239,0.005723167668175504,0.0056052397368888986,0.00568208660276927,0.005301017082233149,0.005927940037478823,0.005531000295027226,0.005906558859391316,0.005514609904430755,0.005626704220023958,0.005547396725102115,0.005554686544877994,0.005750745431829666,0.005533633870291083,0.00578994284682184,0.005595811731973518,0.005235850711909203,0.0056049141376170635,0.005476196906878232,0.005516101448326061,0.005676898533922593,0.00550760438080369,0.005496113793139324,0.005610198275512591,0.005599853051756544,0.005709180043620658,0.0056331825617626265,0.0056894459180286076,0.0058385731762377845,0.005774984783894335,0.005394388249362133,0.0057037117026270765,0.005597884524616256,0.005765837496033754,0.005615760023043629,0.005423920529364139,0.005616167268147147,0.00560729991860764,0.005436852536752757,0.005479992099961052,0.005513292035742583,0.005581191488385959,0.005412495446400916,0.005578932519341252,0.005296433649973292,0.005527086367179585,0.005520237931523334,0.0053167412593921005,0.005353350092569353,0.005747237224278032,0.005622612122205931,0.005586158586006418,0.0053790823263494625,0.00561580645083841,0.00552692198284633,0.005435310731643088,0.0053463973458847056,0.005094260611682696,0.005174628969573277
