Lambda,D_rot,bias,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,w157,w158,w159,w160,w161,w162,w163,w164,w165,w166,w167,w168,w169,w170,w171,w172,w173,w174,w175,w176,w177,w178,w179,w180,w181,w182,w183,w184,w185,w186,w187,w188,w189,w190,w191,w192,w193,w194,w195,w196,w197,w198,w199
10000.0,0.0,0.00016646799802050782,0.038383492274979655,0.03616852182719053,0.03689346936789135,0.036564944901943175,0.03699812010176828,0.036127121768220194,0.037226553027232295,0.03807524382972211,0.03699970029002048,0.03839642064172063,0.03727281630204566,0.035872721846800244,0.037973135783205596,0.03731762645772313,0.03811385346380156,0.03659182041455383,0.03805171740131979,0.03627528543353518,0.0376649250235781,0.03622572723088776,0.036055446309359716,0.03818615632569041,0.03668212069524809,0.03586531737532231,0.03740975283342847,0.03830517282244575,0.03703522303429072,0.03587311176197357,0.03708012463122201,0.03807783027679999,0.036984231221009016,0.03753432889726177,0.038079132533281906,0.03725953514910039,0.035805410578516064,0.036368132581197435,0.03678351253206815,0.037652406259785345,0.03672014799971331,0.036665838057439344,0.03674436595764558,0.03727828742247198,0.03592392808435732,0.0367480099316333,0.036421007564162354,0.035615526945200614,0.0378268159919533,0.03667786829599744,0.037757467179680544,0.037206008580691445,0.03634929291051077,0.037407053233918304,0.0370676345317548,0.0367537001010875,0.036667107887063045,0.03654223051106503,0.036156838176216906,0.03609405115121685,0.03756210622108515,0.03759036114726271,0.03761982380252123,0.036366078371499785,0.03661426499480357,0.03577353756042833,0.03671136062174104,0.037175642164336005,0.037584808181196735,0.03664256087214075,0.03732340125010987,0.036140789238401555,0.037283256458238496,0.037657174674057804,0.037103661014534745,0.03811197000856482,0.03709653239622268,0.03735439999698873,0.03811763908087338,0.03715700878776978,0.03789247409121651,0.03679747319655806,0.036490809135217496,0.03738378792894083,0.037447709985558554,0.03788036740222602,0.03764683209891339,0.03844679086193068,0.03704096868151172,0.03732731902750623,0.03773691143121998,0.03692158819332012,0.03804947512514244,0.037246100265934175,0.03922201283576176,0.036640951666911246,0.03738169291747523,0.036964801007388706,0.03865077615378814,0.036586616005906646,0.03688094145456763,0.03719243351652929,0.03519257338434357,0.03673212771797607,0.03619616347730179,0.037079144237428675,0.036996532867956414,0.036629426507313434,0.03744617703950793,0.03830856113280664,0.03771967318730084,0.03602622739616266,0.038343107620433435,0.03781220426227941,0.03644215439215513,0.036354778097412575,0.03846642559747734,0.03773793828479892,0.03869221983424417,0.03815506354799512,0.03724123941072237,0.03900923620956923,0.03691341205712545,0.03915236265209305,0.037915274846441485,0.03853070104436954,0.03808812190523373,0.0387203492246106,0.036135238813117275,0.038258789160712695,0.03885640707512523,0.036740352448196005,0.03812087281421672,0.03939037132792204,0.03790112085753192,0.037359624917557045,0.03861577205001169,0.03777287044275704,0.03638431691833586,0.0361999421406133,0.037736212642606716,0.03765795451489389,0.03901523290636849,0.036783929202478735,0.038079909122057075,0.039329888575517113,0.03674358299609993,0.03745053756561548,0.03718681854356309,0.038436666001909446,0.03728368263506936,0.038121147827248666,0.03820660533751929,0.038218136269744636,0.03887681021275878,0.03726113128497461,0.03879375387697233,0.039450284707998974,0.0395182971503747,0.03752993347919467,0.03912089015390991,0.03673240976614297,0.038121371751113846,0.038612896118114734,0.03915518579278735,0.03897482950311155,0.039080004208712396,0.03862885858944147,0.04047860463101336,0.03917745453250078,0.036913210954022405,0.038805192631792974,0.040004819791240716,0.03792445317718386,0.03872733010660656,0.0402634454377326,0.038248491384468467,0.03832308789630897,0.039912787483418546,0.039029710305334225,0.03919226302872304,0.038581891348076956,0.03894616482118664,0.037553043421526724,0.03766636764518663,0.038461353809891054,0.0400650594243604,0.0387348996680068,0.03799462110821582,0.03784805032073462,0.03897300496395664,0.038852466430059,0.039812406400053034,0.03895431403228359,0.03993981473383976,0.03874748953960145,0.03915471056952416,0.040198024658789744,0.039928931645376704,0.03980494523337413,0.04003095198227456,0.04119528537184281
10000.0,0.001,8.651341022303119e-05,0.017428623021639854,0.016629959865789204,0.01709125407534766,0.016842660836513174,0.017290005284899924,0.01704049261965224,0.017252592195810434,0.016678591857032354,0.016961300051220436,0.01746422227511278,0.01782671969388958,0.016695661396330875,0.01603613664863483,0.016849255596462578,0.01689249724333853,0.017076560168299185,0.01712848875694121,0.017478438141672922,0.016736216308188202,0.01669369528850044,0.016693163042901665,0.016848851375026345,0.01695129705261396,0.016402584055545764,0.016489639823849683,0.016865963660640193,0.0178443065794176,0.017508383518899065,0.01615019916025022,0.01702766839012382,0.01714758411081206,0.01717327149469554,0.017160032445398047,0.01659649445152784,0.01675132620335879,0.017382638308908915,0.01652068708631908,0.016969540716972355,0.01652605754133395,0.0171151090029726,0.016926789519480512,0.01653201918084623,0.01621290488008902,0.017477010869658596,0.017757830313869318,0.017036003395350344,0.015947981334959848,0.01727350191388488,0.015966063593333565,0.016881527530428164,0.017362386097496473,0.0163850506839144,0.016768073099624886,0.016510686987271695,0.01647336665735723,0.016853751066594733,0.01673302216991098,0.01699257805044117,0.017018370499733464,0.01612149189688942,0.01611021275725674,0.016150876602896946,0.017311789075327915,0.017300303137790633,0.016007280093724104,0.016961386659086013,0.016153689465550913,0.016617945506221077,0.015914131628199792,0.01675315404197815,0.01649609921742594,0.016940040508065385,0.01626163970176712,0.016896180800453263,0.01616001452575996,0.017272798189999786,0.016430889749558343,0.015847743203353172,0.01689565469801593,0.016467721876150285,0.016716907721513883,0.017061647757808704,0.016745812522239764,0.016469592197493246,0.016878317544101983,0.016725700655235435,0.01653698353160458,0.016967638829879627,0.017102070557064978,0.01625050048386722,0.017228375860034242,0.016260937721375775,0.017602793364385905,0.01715477013937667,0.017455565301405733,0.017222398780226918,0.01656532675283549,0.016291297927939964,0.015935213847573973,0.016769278635654746,0.016799025044159678,0.01709202940999355,0.017300629763448008,0.016916671132071733,0.01658081132213491,0.01709502442679612,0.016887042422919434,0.016770809782238785,0.016876678567225672,0.01680032713434017,0.016939316069743707,0.017169660075995876,0.017303821231191906,0.017724244107669714,0.016911162771560347,0.016910206071598946,0.016514509391264944,0.017445922464092933,0.017373523451947547,0.016737532103635683,0.01714327673213549,0.017111514885712262,0.01752925101585776,0.017950546403466137,0.01702764333447994,0.016647902064114747,0.01676557051410555,0.017011485257032485,0.017126599140119846,0.017377395217306944,0.015885798968746506,0.017490632008430592,0.01768853674272048,0.017419371247118832,0.01612864541978069,0.016796281309914726,0.01803583905768828,0.016574774283856092,0.016640118797883137,0.016480007432438087,0.016989800919220355,0.017591050448374678,0.017575426033807212,0.016503357743523264,0.017292431952898434,0.01654223629643125,0.017310123322722703,0.016643109734182714,0.017908865455770206,0.016733343049601383,0.017293001685320483,0.017264099506174555,0.017582363727621786,0.01757760739633224,0.017053883547200215,0.017117692180777237,0.017640007434898037,0.016575493946439264,0.017601266129566195,0.017392632075292305,0.017586080826148386,0.01704178697615521,0.017325326487388232,0.017498061790862402,0.017584095568406292,0.017446398964044298,0.017748407665128352,0.017029464072238345,0.017092562346114167,0.018338034180543344,0.017320867773219378,0.01780701607076633,0.01750891424423224,0.017786953785221313,0.017518027132901782,0.017379317177431672,0.017704172449160168,0.017179394490008656,0.01819772362263038,0.017782147689449756,0.018053910612251894,0.017930299992055327,0.01798608375015159,0.01775591090592798,0.016989181972799444,0.017496494880338484,0.017814017834374286,0.017199600436501893,0.01811750987387313,0.017330762443332103,0.018128031747376944,0.01800998844481476,0.01728840234328077,0.018141304834242335,0.01836333570618833,0.01797027749921653,0.01778918441216857,0.018290921735913443,0.017437005956068435,0.017876588741413783
10000.0,0.01,6.486701447352369e-06,0.006171774098041826,0.005903520046456846,0.0061456167621379235,0.005940005788698559,0.006047822593368353,0.0057365360245800355,0.006100911151251936,0.006042394370682396,0.0059913227486413055,0.005828364505077088,0.006270805524683863,0.006003979750146163,0.006208071324465449,0.005898365638845303,0.006146111903066289,0.006077987302412032,0.005993339383593205,0.006017963013365347,0.00606565487034986,0.006212748639454394,0.00598341275347493,0.006151931407976925,0.006185980661169642,0.006040345135752746,0.006061331240359494,0.006125889794079705,0.005853664176898963,0.0058933687596535445,0.006108590865813702,0.005718368836083848,0.006001197285182406,0.006011234533802815,0.005836440634030784,0.005916554238654474,0.005819432078463162,0.006137782557557581,0.006029670907694574,0.005883058641039942,0.005869299187243153,0.006113708649757903,0.006039494073892998,0.006158759040791641,0.006093543120251166,0.006075611363758956,0.005945475008529936,0.0062011636945935355,0.006102157501438447,0.005873115022077074,0.005968779964066797,0.006094791552931536,0.006030480761599713,0.0062281075929771605,0.006005140694629825,0.006233926392948215,0.00612485232142962,0.006165891738940549,0.005963651162145509,0.005920676501887791,0.005943262183227922,0.005968179748629414,0.006178901660237084,0.006070580414085342,0.006041973219464318,0.006374271092175866,0.006214927816091342,0.005992722005284474,0.006184882249793077,0.0059503128827901935,0.005996488673144289,0.005721252492214809,0.006171463044380085,0.006253774475131337,0.006066387217365564,0.006049929575815973,0.006205901909360675,0.006030137092758384,0.006061454677336158,0.006039105442481409,0.00603022665375758,0.005993368006178872,0.006318741032355255,0.006216537761255305,0.005899927742384372,0.005960202669576658,0.006175329651774041,0.00601762765796502,0.006028714772113008,0.00646416390584802,0.00607605974494088,0.00593682952582892,0.005991299283814098,0.006154279605964179,0.006181911173837616,0.006115059035781193,0.006223655521876622,0.00606603677640276,0.006233137617987591,0.006252489798027524,0.00607548279965367,0.006390771754688902,0.0060081430536947315,0.00612049808687784,0.0057857239187083485,0.006046658577958596,0.005886748241171026,0.006055728936911235,0.005970641340240891,0.006208158335392828,0.005897692174838601,0.006444919809988715,0.006383106397976025,0.006008217501120516,0.00579524457809811,0.006010157427622015,0.006180426573725909,0.00592883557291444,0.0061831273956241455,0.006201789501643412,0.006057493003061502,0.006266506541261055,0.006297693129162608,0.006061487261277953,0.006231419638412436,0.006219649808318409,0.00622323318247103,0.006168990149454815,0.00610353912690261,0.00603815043840293,0.006062718923007589,0.006107549082375289,0.005999213052130847,0.006325100080286535,0.006021420891518846,0.006029419184668134,0.0059697199673066775,0.006205961510463805,0.00611928532633301,0.006193789210351448,0.006340601550601938,0.006349742526227636,0.006056052271324659,0.006273757453944256,0.006129542567721877,0.006079800755837999,0.00588123370330532,0.006140683094766213,0.006355070928288701,0.006336717292571027,0.00619771912274228,0.0061041415315448025,0.006279275279075513,0.006383026864657165,0.00619056976653056,0.006222311223895609,0.00615483337348333,0.006233654496703065,0.006303668495498428,0.0063102619872687045,0.00611932776603491,0.006158614202813436,0.0060987906328494,0.006306006241861963,0.0061153361486797645,0.005952248851656067,0.006047187617416207,0.006500860018906324,0.006256206352128562,0.006243749990962634,0.006045676047150562,0.005984759363950143,0.006141244858925577,0.006232476549640273,0.006020003554281915,0.006147921684919397,0.006049590519600463,0.006348087307988827,0.006034209451162311,0.006178733470353358,0.00633196313557918,0.00612236398965479,0.006173068338005425,0.006249102521001779,0.006468986076212464,0.006080218985061892,0.00625812317810374,0.00622817618793135,0.005998891215791138,0.006185044567234504,0.006519150379523216,0.0062955009282434325,0.006408023399176031,0.006141433183420931,0.006178099883387897,0.006226521179158939,0.00643354918726267,0.006196599779766402,0.006183718730130401,0.006114637287996872,0.006254515488982968,0.006146443912980628
10000.0,0.1,2.5163328707727934e-06,0.003073303953600604,0.0030216411984472164,0.0030770335824366413,0.003097942632468463,0.0030406560058528886,0.003075143480254173,0.0031643474867856236,0.0030509286531479113,0.0030378845718171867,0.0032091441087280315,0.003002268801354123,0.0029004313624540604,0.003087064555375337,0.003110139570608072,0.003094742201688745,0.0031016694768140614,0.003191431487828652,0.003013045692145506,0.003152417876004902,0.003163864973813224,0.00309870451256734,0.003070383388670138,0.0030794143945149168,0.003183085463174179,0.0030213748310171213,0.003158135220650678,0.0029477558943185422,0.003133618118009706,0.0031262253623284323,0.0030372450931693295,0.003055832164879365,0.0031001291003290264,0.0031184133580727043,0.0030722994316209075,0.00315290062732614,0.003070128162061023,0.0030817118030206886,0.0031602709432476347,0.0031225198403270807,0.0031350040928447972,0.0030683255758683064,0.003224420430711537,0.0030872906448908047,0.0031178001995151583,0.0031343393636618978,0.002926759863987325,0.0030952917580924963,0.0030230234011271533,0.0031140079151559994,0.0029763871598821306,0.0030680256565236083,0.002969311039813888,0.003123526786633051,0.003076276201181118,0.0031045923386478222,0.0030845483416770997,0.0030924128468104543,0.002993988402706387,0.003025507452896427,0.003054649543442873,0.0030531175482098405,0.0030649495329033213,0.003129360139615605,0.0030466776453454553,0.003064928822479933,0.003001136333561242,0.003140112301183657,0.002967140715192551,0.0031091001795591927,0.0029578390238422596,0.003051633027270914,0.0031582471374580288,0.003121060594449426,0.003027869353159186,0.0031136086473389202,0.0030532032397262822,0.003092592679190366,0.0031822304570235252,0.0030184240148621003,0.0029966996298015306,0.0030178611841951094,0.002949524496305977,0.003096447882206098,0.00315953454120005,0.003043150888810568,0.003027870738564151,0.0031394167082554616,0.0031298153024175556,0.003027995972931733,0.0029830930565435815,0.003091862718024786,0.0029423825811932423,0.003068953587318153,0.003083193732059982,0.0030240912923741943,0.002996051307036091,0.0030453139702455966,0.003076987819237597,0.003026536823731025,0.0030685877408652574,0.0031309079032445773,0.002981204429483401,0.003094367539437371,0.002973365028428526,0.002978390428585345,0.003005890770368008,0.003135535519713606,0.003098296587185137,0.0029152807468084516,0.003010110890885141,0.0030228079715373746,0.003012679179751181,0.002957400802737461,0.003033682178353247,0.003090431673602868,0.003190291685350217,0.0029917666255471357,0.002891047041011421,0.003023003975617192,0.002945192965222686,0.002922651760584385,0.00301747990304662,0.003005044361873735,0.0029460865861857914,0.002982881847652257,0.003169531691056662,0.003010459614578,0.002946927633112512,0.002963255149332079,0.0029111186308694225,0.002970841300801625,0.0029977777965278416,0.00294182235458251,0.0030217004742509198,0.002893621276185725,0.0029368884470430045,0.002857103470022951,0.0029483260873694518,0.0029222083494612416,0.0029845487398675067,0.0030705208566060185,0.002911506919660675,0.0029264586061151106,0.0029534174976032523,0.0028956655863196074,0.0029694360399344704,0.002983602149096534,0.003020465453987424,0.0029488610203912483,0.0029512714307704446,0.0029539541206266414,0.002905556186579467,0.0028549359742823343,0.0029550326838655694,0.0030384965658013146,0.0027939678395384263,0.0028535185939341364,0.0030183368781398854,0.003009119872722739,0.0030383773349392093,0.0028571357607787696,0.002914270544614842,0.0030306990396845334,0.002950553601853825,0.003010104238025402,0.0029690763311775144,0.0030502150267950933,0.0029128152900973706,0.002891694600745535,0.0030906541709684746,0.0028973605699630085,0.0029688782970614786,0.002927531135810787,0.002806100601286813,0.002930581419012681,0.0029591167689849373,0.0029062819803264118,0.002893228389451155,0.002965819470173744,0.002982607093292087,0.0029111727263925673,0.0029713440912877208,0.0029019056623130024,0.0029560026976936304,0.0030307386548643262,0.002813283384734301,0.002879472600256733,0.0029397990457390426,0.002878799427567342,0.0029056818095843286,0.0028783631853220365,0.0027812098297142927,0.0028902598598168363,0.002722307147184844,0.002960812242106693,0.0029036716089297925,0.0027931652986086753,0.0027367522784431057,0.002888324365748347,0.0029203569900200597
10000.0,0.2,1.5064395572658041e-06,0.002502393626883883,0.0024782986708516285,0.002605390096434739,0.0025502569233575617,0.0024599666047967917,0.0024623670171214297,0.0025063809274413706,0.0024428973192497754,0.002552775148503889,0.0025313948215332713,0.00262703169733734,0.002499290970922725,0.002486515200045669,0.002516057913940524,0.0025427392559573404,0.002479028217781495,0.0024779347381637435,0.002573497667452875,0.0025547891538190586,0.0024944036144045295,0.002564740359316297,0.0024418231563244574,0.0024725149963225595,0.002318290251190632,0.002483668911675397,0.002480248654919267,0.002404001237594539,0.0024917845238303805,0.002484336496067338,0.0025166612910725744,0.0025968822255720957,0.002546113722472225,0.002482082017143639,0.0025836748742178424,0.002455035001635114,0.0024376558844931063,0.0024242591501176963,0.002571493994126066,0.0024835677107646844,0.0025390874099215153,0.0024442007675310323,0.0025616786039567565,0.002575970974386937,0.0024599045131040937,0.0025138121486778632,0.002621364795159191,0.0025416721017647807,0.0024928046185983643,0.0025430916991507,0.002453707760674754,0.0025375868051837093,0.0024939287074332303,0.0025738535928890955,0.0026080245646864756,0.0024437613385976404,0.0025029130269907727,0.002486182199069688,0.0024934419233420585,0.0025387867760320788,0.0025681997757682697,0.002435973554956399,0.002476370362389571,0.00240666948028219,0.0024486255119117047,0.0025218675028016303,0.0024935836775171394,0.002439625747892106,0.0024564263572794368,0.0022902942799087472,0.002548439097931215,0.0024572229672734634,0.0025402647570199025,0.0025409459665877605,0.002506297264502834,0.002411283951929743,0.0025156737058196757,0.0025411669724910587,0.002419545701487877,0.002423918155597275,0.002425948237524409,0.002500705028774124,0.0025478001033474784,0.002536356178025203,0.0024988379574720117,0.0024905410962863302,0.002416814683452748,0.002412353573431259,0.0024170690644406212,0.002389688859046054,0.002441845908273636,0.0024380388724385598,0.002503308890119249,0.00236321531310739,0.0024247021730290494,0.0024157064228929694,0.002451897818718533,0.0024086772128561708,0.002420215727548805,0.0024240992936428365,0.0024228245610152356,0.002562385439922401,0.002480823634397896,0.0023678911397983318,0.002382757866579025,0.0024440841709184855,0.002377174692171219,0.002541084922936645,0.002425663821158804,0.0024109147726839066,0.0024491150385301513,0.002404535418803877,0.0023302474496053422,0.002475033464631729,0.0024001959213519265,0.002400880475860989,0.002339655047822892,0.002386045233370831,0.002394981817790487,0.002445928572338902,0.0025184517767742626,0.0023654129685244446,0.002383432135214214,0.002372383031288019,0.002468920383660494,0.002398030298481374,0.0023480846498942377,0.0023331309118484805,0.002352961132265674,0.0024138192923528713,0.00234683610847824,0.002390228065605378,0.002321417060477801,0.0023562864429957494,0.002365515611694357,0.002335009473979395,0.0024398936013502767,0.0022048352088073807,0.0023597734160403644,0.0023529222676788946,0.00232729781971981,0.0022689098955527413,0.0023062405792639517,0.002295188514695974,0.002282966470228262,0.002409176295268744,0.0023134639668503125,0.0023440167865730675,0.0023147263431835745,0.002438527052520468,0.0024605165248813674,0.0023191322664082707,0.0023476995382742645,0.0022530819773770505,0.002334634262301683,0.002319126321597107,0.0022495736901984834,0.002275026847975236,0.0023149436185617915,0.0022328719244618716,0.002378864646094014,0.0023834524457773125,0.0022893542814250685,0.002286222933101214,0.002267316022421316,0.002309676388671523,0.002351172179657092,0.002251464012727893,0.0023108837765561754,0.0022834087942849935,0.0023054458622315433,0.002227484080686704,0.0023520990273210793,0.0023464551182296738,0.00223799313679048,0.0022606592535426816,0.0022926938001114183,0.002304767872896102,0.0022314683786450206,0.0022625606699921337,0.0022634028147952615,0.00224175665139333,0.0022242403264198345,0.002371758484609533,0.0022508020537321586,0.002215774783673214,0.002195934306033929,0.0023302735179826714,0.002302671929890067,0.002318840709057518,0.002194811806453679,0.0022811873295696416,0.0022713658420963575,0.002233717647377968,0.0022629285059363393,0.0022183127843048273,0.002222641179914455,0.0022285688721450985,0.002265243321179613,0.00212479382675512,0.0021859930878072222
10000.0,1.0,1.1902202424818368e-06,0.0018381987437268174,0.0018567468043659346,0.0018898664709376812,0.0019405162767949485,0.0018813664329653563,0.001789199704491023,0.0018206879483243332,0.0018400586230100967,0.0018607403363933971,0.0018368097025080014,0.0017921860225140294,0.0018758159987494812,0.0018735496972534147,0.0018771251046144613,0.0018813586851385946,0.0018072554131654292,0.001868119784282694,0.0019411103805606568,0.0018846921118548163,0.0018710262048047962,0.001900090064249355,0.0018031216886614063,0.0018215044336368303,0.001950405305438162,0.0018254978445316741,0.0018617072327594395,0.001828481352757422,0.0018808842225701285,0.0018148763464474066,0.001906097697910059,0.001861812525833367,0.0018410868779345428,0.0018923531693822836,0.0018907554639113016,0.0018639127691121322,0.001795478915415063,0.0019090322416676396,0.0019223920514140585,0.0019093371619523572,0.0018316911399440601,0.0018749362214699177,0.0018311703772527698,0.0019078525247967237,0.0018670553492362962,0.0019114192765469719,0.001882762974208895,0.0018313105344702461,0.00181781899799408,0.0018794098712860128,0.0018563406123871837,0.0018902696564048805,0.001868402058102523,0.0018568704954178851,0.0018504259249933572,0.0019104388934736661,0.0018040858837860244,0.0018743480080176337,0.0018792902645382145,0.0018387387194838834,0.0018403680295204974,0.0018719298991267622,0.0018321201308335868,0.0018729542948959705,0.0018583927866927627,0.0017370727556282408,0.001866256636200702,0.0017863249139954732,0.0018029293856372005,0.0019620358264518037,0.0018780684179885963,0.0017997004030141249,0.0017704563140968895,0.0018631756938559162,0.0018333615857146267,0.0018314926462301294,0.0018824995239825357,0.0018402467844747038,0.00187249959809334,0.0018758799254927647,0.0018464901024082595,0.001841225948412239,0.0018704126787031663,0.0018409771989300531,0.0018020328936686485,0.0017560138269251187,0.0018070035213659738,0.001848035435075702,0.0018814987563862463,0.0018547908484202254,0.0017955350684081873,0.0018672057327927397,0.0018166594662254994,0.0018110024065612616,0.0018420170273440973,0.0017957376443555849,0.0017896447314777705,0.001773570964869412,0.0017871100329146241,0.0017797779533539788,0.0017747000659007737,0.0017672515528459104,0.0018044184510465377,0.0018846397229815624,0.0017819209522189797,0.0017872467763382727,0.0017898611802521227,0.0018216883462485933,0.0018219723336743035,0.001816952187688178,0.0018374310263509198,0.0017066014658062131,0.0017850399451000026,0.0017860701756443242,0.0017768437467573601,0.001822165020796489,0.0018002066322129033,0.001780989264283879,0.0017267111037048005,0.0017767002591148435,0.0017402879061999214,0.0017693579093236783,0.0017876396293348726,0.0017640122701479994,0.0017366732530308632,0.001718751515163473,0.0018080154254514526,0.0016965988941398636,0.0018168506519591347,0.0018063419912463068,0.0018013038745824548,0.0017813905341026435,0.001793843797139038,0.001749817941971321,0.0018368675568192026,0.0017537089331349069,0.0017899710377487477,0.0017947560491309064,0.0017444188503146804,0.0017072866608694639,0.0017412710678745894,0.0017642021715788192,0.0017482241515464744,0.001641172351677025,0.0017154137039277029,0.0017531480170085711,0.0017222054689906452,0.0017420491908111888,0.001719718968852811,0.0018060943954793642,0.0017478637390134237,0.0017806556023670817,0.0017152801657031637,0.0017133007016324115,0.0017826884091007235,0.0016927682967142691,0.0017542235131021086,0.0017429729731961482,0.0016894564962416847,0.0017899449872299936,0.0017620728249957565,0.0017478931861860934,0.0017385675642047184,0.0016866184249168064,0.0017686430721017465,0.0017567872579717333,0.0017734769544589003,0.0017343457043297805,0.0016821024940890745,0.0017049536941884129,0.0016991670820078097,0.0017602780175032862,0.0016853307416404837,0.0017111688646972664,0.0016699042713080078,0.0017278643920190543,0.0017114816046042286,0.0017056170566242508,0.0017342529406691647,0.0018010813494296586,0.0016885362634317014,0.0016898032306372393,0.001732529559562712,0.0016731526841418738,0.0016737682382860113,0.001721211183945187,0.0016905668520546108,0.0017024517791204635,0.0016888531973844368,0.001686139640390677,0.0016762852185486404,0.001713520397769751,0.0016731572338697263,0.0016754042414158562,0.0016664182059360328,0.0016328742197624483,0.0016498900807817973,0.0016218476945401726,0.0017208020000060054,0.001616796054945026,0.0016528429642597418
10000.0,2.0,9.659269481933303e-07,0.0017318343747558724,0.00170657892756178,0.001801537085742471,0.001787192967964127,0.0017923719852322034,0.0017567289242758893,0.0018830363280403733,0.0018360118049399463,0.0017729821925259904,0.0017181086969006506,0.0017315478575272488,0.0018545979880567225,0.001803907577077387,0.001777604689233704,0.00177662557121211,0.0018125347612757674,0.0017562162654069758,0.0017730075247768796,0.001743281706376527,0.001805651766351599,0.001728982276588844,0.0017790532128173617,0.0018223970312925997,0.0018671989804139768,0.0018228440765028363,0.0018581638286765268,0.0018283825435989878,0.0017879154894497049,0.001832028979283529,0.0018218323855855366,0.0017722483343686176,0.0017787701262926233,0.001806557693051834,0.0017679245026127534,0.0017998917437559946,0.0018184456831856848,0.001807244816765382,0.0018386017842472215,0.0018067992851317854,0.0018267191821215963,0.001816133484666249,0.001779305956483331,0.0018305455878426249,0.0018159965587407584,0.0017849573970707608,0.001757219224454581,0.0017978314293303262,0.0018297919730986601,0.0017972933869099973,0.0018202178696406393,0.0017816045769650786,0.0018321203657070382,0.0017569022673982304,0.0017480878220043465,0.0018347278283542118,0.001764881593128887,0.0018568178998844853,0.001757457955832692,0.0018597617114134797,0.0018246940233344955,0.0017497385798435888,0.001771889608002172,0.001838673755653111,0.001678974615683871,0.0017704476269342674,0.0018008094536254324,0.0017511551567572022,0.0017773361838171638,0.001855297623771179,0.0017204307606639175,0.001813034456439847,0.0017779224939506488,0.0018079796573996513,0.001828378636210117,0.0017482202784336153,0.001801007643929473,0.0017982383655559132,0.001727962496338184,0.0017734095549214763,0.0018108022329420405,0.00177211914381066,0.001731024078294183,0.001816811444252136,0.0018070781027015247,0.0017592639564470334,0.0017285896759916663,0.0017342105767673354,0.0018298488491768042,0.0017731531282560414,0.0017950250658945778,0.0018387330260471878,0.0017584093276705912,0.0017334648876139236,0.0017544402725832137,0.001708167576091505,0.0017421942024301669,0.0017883433220210773,0.0017637276263191056,0.0016966416251641,0.0018265026104239052,0.0017769999010765023,0.0017713207993900392,0.001748856160400074,0.00174356311944378,0.0018295440708266104,0.0017394130663349555,0.00176776938280988,0.0017392624126780702,0.0017023814187618403,0.0017204561774685444,0.001866665631101966,0.0017790638873355692,0.001733920184660135,0.0017047709335039933,0.0018042147247652074,0.0017565456826447768,0.0017632745675193876,0.0016740517525501537,0.0017174649308755855,0.0018069340563589185,0.0017927956582655497,0.0017628368953826032,0.0017282345946978861,0.0017199757668280979,0.0017673647827758513,0.001738145597943586,0.0017450786357381027,0.0018122473448945002,0.001708061978496591,0.0017548625555544274,0.0017335814139066152,0.0017353901701354414,0.0017776677736456392,0.0017305786584434566,0.0017637426934971605,0.0016928714096200986,0.0016801229699660988,0.0017489231319627512,0.0017496859949304258,0.0017827580141804508,0.001685751151788796,0.0016967747837969749,0.0016927066721853649,0.0017313290306498039,0.0017868234466150265,0.0017711808558588747,0.0017148655836598712,0.0017518400679218727,0.001742833894915029,0.0017121844671378957,0.0017131920952665617,0.0017295865496028452,0.0017213957906350526,0.0017988371071396684,0.0017393809885469132,0.0017016334193436192,0.0016807836129030492,0.001759271120702508,0.0017408050271731097,0.0017738543125778775,0.00172405726762308,0.0017659523943457738,0.0017516301363944477,0.001687826183322866,0.0017418322799528428,0.0016456545691229702,0.0017866912572841401,0.0017194085772597163,0.0017321916188377908,0.0017702675307688588,0.0016617163414256258,0.0017175025126870843,0.0016744690766719755,0.001691811304980331,0.001666289185879273,0.0017026505737669558,0.0016682663290605148,0.001762175385647044,0.0017178241963867612,0.0017128241667064864,0.0017269433386899935,0.0016815063634943945,0.0017507291521900589,0.0016980663331916926,0.0016876829062695924,0.0017265442070862674,0.0017922369579612166,0.0017099386446769542,0.001779222444252221,0.001684016683076227,0.0016526131833540772,0.0016917605836636444,0.0017361973263765262,0.0016141218353330684,0.0017445194335054585,0.001669296431326485,0.0017157227044340747,0.0016218489214258937,0.0016351007994445538,0.0016787548829527781
